"Year","Crop","Area"
2012,"Cassava",226.7
2012,"Castor oil seed",1148
2012,"Cauliflowers and broccoli",391
2012,"Cherries",3.3
2012,"Chick peas",8320
2012,"Chillies and peppers, dry",793.59
2012,"Chillies and peppers, green",8
2012,"Cocoa, beans",63
2012,"Coconuts",2137
2012,"Coffee, green",368.687
2012,"Coir",NA
2012,"Cucumbers and gherkins",26.5
2012,"Eggplants (aubergines)",692
2012,"Figs",5.5
2012,"Fruit, citrus nes",77
2012,"Fruit, fresh nes",1383
2012,"Fruit, stone nes",0.575
2012,"Fruit, tropical fresh nes",463
2012,"Garlic",242
2012,"Ginger",155
2012,"Grapefruit (inc. pomelos)",13.741
2012,"Grapes",116
2012,"Groundnuts",4770
2012,"Jute",800
2012,"Lemons and limes",234
2012,"Lentils",1765
2012,"Lettuce and chicory",170
2012,"Linseed",431
2012,"Maize",8710
2012,"Mangoes, mangosteens, guavas",2378
2012,"Melons, other (inc.cantaloupes)",44.5
2012,"Millet",10752
2012,"Nutmeg, mace and cardamoms",92
2012,"Oilseeds nes",315
2012,"Okra",518
2012,"Onions, dry",1052
2012,"Oranges",490.8
2012,"Papayas",132
2012,"Peaches and nectarines",37.5
2012,"Pears",44.999
2012,"Peas, dry",735
2012,"Peas, green",408.2
2012,"Pepper (piper spp.)",200
2012,"Pigeon peas",4040
2012,"Pineapples",102
2012,"Plums and sloes",27
2012,"Poppy seed",NA
2012,"Potatoes",1907
2012,"Pulses, nes",2200
2012,"Pumpkins, squash and gourds",510
2012,"Rapeseed",5890
2012,"Rice",42754
2012,"Rubber, natural",442
2012,"Safflower seed",178
2012,"Seed cotton",11980
2012,"Sesame seed",1706
2012,"Sorghum",6250
2012,"Soybeans",10840
2012,"Spices, nes",740.99
2012,"Sugar cane",5090
2012,"Sunflower seed",820
2012,"Sweet potatoes",110.4
2012,"Tea",605
2012,"Tobacco, unmanufactured",460
2012,"Tomatoes",907
2012,"Vegetables, fresh nes",2352
2012,"Walnuts, with shell",31.5
2012,"Watermelons",28.5
2012,"Wheat",29860
2013,"Anise, badian, fennel, coriander",696.692
2013,"Apples",312
2013,"Apricots",5
2013,"Areca nuts",446
2013,"Bananas",796
2013,"Barley",695
2013,"Bastfibres, other",100
2013,"Beans, dry",9100
2013,"Beans, green",220
2013,"Berries nes",0.3
2013,"Cabbages and other brassicas",372
2013,"Carrots and turnips",34
2013,"Cashew nuts, with shell",992
2013,"Cassava",207
2013,"Castor oil seed",1096
2013,"Cauliflowers and broccoli",402
2013,"Cherries",3.3
2013,"Chick peas",8522
2013,"Chillies and peppers, dry",775
2013,"Chillies and peppers, green",8
2013,"Cocoa, beans",66
2013,"Coconuts",2159
2013,"Coffee, green",376.305
2013,"Coir",NA
2013,"Cucumbers and gherkins",26.5
2013,"Eggplants (aubergines)",722
2013,"Figs",5.5
2013,"Fruit, citrus nes",68
2013,"Fruit, fresh nes",1402
2013,"Fruit, stone nes",0.575
2013,"Fruit, tropical fresh nes",483
2013,"Garlic",248
2013,"Ginger",136
2013,"Grapefruit (inc. pomelos)",12.203
2013,"Grapes",118
2013,"Groundnuts",5505.21
2013,"Jute",800
2013,"Lemons and limes",255.2
2013,"Lentils",1890
2013,"Lettuce and chicory",170
2013,"Linseed",338
2013,"Maize",9430
2013,"Mangoes, mangosteens, guavas",2500
2013,"Melons, other (inc.cantaloupes)",44.5
2013,"Millet",9179
2013,"Nutmeg, mace and cardamoms",95.93
2013,"Oilseeds nes",293
2013,"Okra",530.79
2013,"Onions, dry",1217
2013,"Oranges",634.4
2013,"Papayas",135
2013,"Peaches and nectarines",37.5
2013,"Pears",42.959
2013,"Peas, dry",730
2013,"Peas, green",420.9
2013,"Pepper (piper spp.)",125
2013,"Pigeon peas",4650
2013,"Pineapples",105
2013,"Plums and sloes",27.5
2013,"Poppy seed",NA
2013,"Potatoes",1992.2
2013,"Pulses, nes",2200
2013,"Pumpkins, squash and gourds",510
2013,"Rapeseed",6340
2013,"Rice",44135.95
2013,"Rubber, natural",450
2013,"Safflower seed",150
2013,"Seed cotton",11690
2013,"Sesame seed",1678.19
2013,"Sorghum",6180
2013,"Soybeans",11716.43
2013,"Spices, nes",740.337
2013,"Sugar cane",5060
2013,"Sunflower seed",671.5
2013,"Sweet potatoes",111.8
2013,"Tea",563.98
2013,"Tobacco, unmanufactured",445.807
2013,"Tomatoes",880
2013,"Vegetables, fresh nes",2815
2013,"Walnuts, with shell",31
2013,"Watermelons",28.5
2013,"Wheat",29650
2014,"Anise, badian, fennel, coriander",726.228
2014,"Apples",313.04
2014,"Apricots",5
2014,"Areca nuts",452
2014,"Bananas",802.57
2014,"Barley",672
2014,"Bastfibres, other",87.496
2014,"Beans, dry",10000
2014,"Beans, green",225.727
2014,"Berries nes",0.3
2014,"Cabbages and other brassicas",400.14
2014,"Carrots and turnips",34.665
2014,"Cashew nuts, with shell",1011
2014,"Cassava",228.28
2014,"Castor oil seed",1040
2014,"Cauliflowers and broccoli",433.87
2014,"Cherries",3.5
2014,"Chick peas",9927
2014,"Chillies and peppers, dry",775
2014,"Chillies and peppers, green",8.074
2014,"Cocoa, beans",71
2014,"Coconuts",2140
2014,"Coffee, green",381.304
2014,"Coir",NA
2014,"Cucumbers and gherkins",26.982
2014,"Eggplants (aubergines)",711.31
2014,"Figs",5.6
2014,"Fruit, citrus nes",57
2014,"Fruit, fresh nes",1484
2014,"Fruit, stone nes",0.6
2014,"Fruit, tropical fresh nes",529.35
2014,"Garlic",231
2014,"Ginger",133
2014,"Grapefruit (inc. pomelos)",10.671
2014,"Grapes",118.74
2014,"Groundnuts",4685
2014,"Jute",741
2014,"Lemons and limes",286.41
2014,"Lentils",1800
2014,"Lettuce and chicory",172.432
2014,"Linseed",284
2014,"Maize",9258
2014,"Mangoes, mangosteens, guavas",2515.97
2014,"Melons, other (inc.cantaloupes)",46.264
2014,"Millet",8904
2014,"Nutmeg, mace and cardamoms",93
2014,"Oilseeds nes",230
2014,"Okra",532.66
2014,"Onions, dry",1203.57
2014,"Oranges",664.91
2014,"Papayas",133.36
2014,"Peaches and nectarines",37.8
2014,"Pears",42.28
2014,"Peas, dry",730
2014,"Peas, green",433.56
2014,"Pepper (piper spp.)",124
2014,"Pigeon peas",5602
2014,"Pineapples",109.88
2014,"Plums and sloes",27.6
2014,"Poppy seed",NA
2014,"Potatoes",2024
2014,"Pulses, nes",2250
2014,"Pumpkins, squash and gourds",519.159
2014,"Rapeseed",6645.74
2014,"Rice",43855
2014,"Rubber, natural",455
2014,"Safflower seed",211
2014,"Seed cotton",13083
2014,"Sesame seed",1778
2014,"Sorghum",5820
2014,"Soybeans",10908
2014,"Spices, nes",680
2014,"Sugar cane",5012
2014,"Sunflower seed",552
2014,"Sweet potatoes",105.87
2014,"Tea",604
2014,"Tobacco, unmanufactured",432.679
2014,"Tomatoes",882.03
2014,"Vegetables, fresh nes",2623
2014,"Walnuts, with shell",31
2014,"Watermelons",29.253
2014,"Wheat",30470
